Bear,Datetime_behavior_starts,Datetime_behavior_ends,Behavior,Comments
8,4/11/2016 23:35:02,4/11/2016 23:35:03,laying,resting
8,4/11/2016 23:36:03,4/11/2016 23:36:18,laying,resting
8,4/11/2016 23:36:18,4/11/2016 23:36:30,adjusting,
8,4/11/2016 23:36:30,4/11/2016 23:37:03,laying,moving head and resting
8,4/11/2016 23:38:03,4/11/2016 23:39:03,laying,resting
8,4/11/2016 23:40:03,4/11/2016 23:40:34,laying,resting
8,4/11/2016 23:40:34,4/11/2016 23:40:41,adjusting,
8,4/11/2016 23:40:41,4/11/2016 23:40:43,laying,resting
8,4/11/2016 23:40:43,4/11/2016 23:40:50,adjusting,
8,4/11/2016 23:40:50,4/11/2016 23:41:03,laying,moving head and resting
8,4/11/2016 23:42:03,4/11/2016 23:43:03,laying,moving head and resting
8,4/11/2016 23:44:03,4/11/2016 23:45:03,laying,resting
8,4/11/2016 23:46:03,4/11/2016 23:47:03,laying,moving head and resting
8,4/11/2016 23:48:03,4/11/2016 23:49:03,laying,resting
8,4/11/2016 23:50:03,4/11/2016 23:51:03,laying,resting
8,4/11/2016 23:52:03,4/11/2016 23:53:03,laying,moving head and resting
8,4/11/2016 23:54:03,4/11/2016 23:55:03,laying,resting
8,4/11/2016 23:56:03,4/11/2016 23:57:03,laying,moving head and resting
8,4/11/2016 23:58:03,4/11/2016 23:59:03,laying,moving head and resting
8,4/12/2016 0:00:03,4/12/2016 0:01:03,laying,moving head and resting
8,4/12/2016 0:02:03,4/12/2016 0:02:05,adjusting,
8,4/12/2016 0:02:05,4/12/2016 0:02:36,laying,moving head and resting
8,4/12/2016 0:02:36,4/12/2016 0:02:46,adjusting,
8,4/12/2016 0:02:46,4/12/2016 0:03:03,laying,resting
8,4/12/2016 0:04:03,4/12/2016 0:05:03,laying,resting
8,4/12/2016 0:06:03,4/12/2016 0:07:03,laying,resting
8,4/12/2016 0:08:03,4/12/2016 0:09:03,laying,resting
8,4/12/2016 0:10:03,4/12/2016 0:11:03,laying,resting
8,4/12/2016 0:12:03,4/12/2016 0:12:42,laying,moving head and resting
8,4/12/2016 0:12:42,4/12/2016 0:12:54,adjusting,
8,4/12/2016 0:12:54,4/12/2016 0:13:03,laying,resting
8,4/12/2016 0:14:03,4/12/2016 0:15:03,laying,moving head and resting
8,4/12/2016 0:16:03,4/12/2016 0:17:03,laying,moving head and resting
8,4/12/2016 0:18:03,4/12/2016 0:18:19,mixed,
8,4/12/2016 0:18:19,4/12/2016 0:18:59,walking,
8,4/12/2016 0:18:59,4/12/2016 0:19:03,mixed,
8,4/12/2016 0:20:03,4/12/2016 0:20:05,head shake,
8,4/12/2016 0:20:05,4/12/2016 0:20:51,mixed,
8,4/12/2016 0:20:51,4/12/2016 0:20:57,digging,digging in snow
8,4/12/2016 0:20:57,4/12/2016 0:21:03,mixed,
8,4/12/2016 0:22:03,4/12/2016 0:22:18,digging,digging in snow
8,4/12/2016 0:22:18,4/12/2016 0:23:03,mixed,
8,4/12/2016 0:24:03,4/12/2016 0:25:03,laying,moving head and resting
8,4/12/2016 0:26:03,4/12/2016 0:27:03,laying,moving head and resting
8,4/12/2016 0:28:03,4/12/2016 0:29:03,laying,moving head and resting
8,4/12/2016 0:30:03,4/12/2016 0:31:03,laying,resting
8,4/12/2016 0:32:03,4/12/2016 0:33:03,laying,moving head and resting
8,4/12/2016 0:34:03,4/12/2016 0:35:03,laying,moving head and resting
8,4/12/2016 0:36:03,4/12/2016 0:37:03,laying,moving head and resting
8,4/12/2016 0:38:03,4/12/2016 0:38:29,laying,resting
8,4/12/2016 0:38:29,4/12/2016 0:38:42,adjusting,
8,4/12/2016 0:38:42,4/12/2016 0:39:03,laying,moving head and resting
8,4/12/2016 0:40:03,4/12/2016 0:40:59,adjusting,
8,4/12/2016 0:40:59,4/12/2016 0:41:01,head shake,
8,4/12/2016 0:41:01,4/12/2016 0:41:03,adjusting,
8,4/12/2016 0:42:03,4/12/2016 0:43:03,laying,moving head and resting
8,4/12/2016 0:44:03,4/12/2016 0:45:03,laying,resting
8,4/12/2016 0:46:03,4/12/2016 0:47:03,laying,resting
8,4/12/2016 0:48:03,4/12/2016 0:48:09,adjusting,
8,4/12/2016 0:48:09,4/12/2016 0:49:01,laying,resting
8,4/12/2016 0:49:01,4/12/2016 0:49:03,adjusting,
8,4/12/2016 0:50:03,4/12/2016 0:50:08,interacting,
8,4/12/2016 0:50:08,4/12/2016 0:50:51,mixed,
8,4/12/2016 0:50:51,4/12/2016 0:51:03,laying,resting
8,4/12/2016 0:52:03,4/12/2016 0:52:26,laying,resting
8,4/12/2016 0:52:26,4/12/2016 0:52:59,adjusting,
8,4/12/2016 0:52:59,4/12/2016 0:53:03,laying,resting
8,4/12/2016 0:54:03,4/12/2016 0:54:50,laying,moving head and resting
8,4/12/2016 0:54:50,4/12/2016 0:55:03,interacting,
8,4/12/2016 0:56:03,4/12/2016 0:57:03,laying,resting
8,4/12/2016 0:58:03,4/12/2016 0:59:03,laying,moving head and resting
8,4/12/2016 1:00:03,4/12/2016 1:01:03,laying,resting
8,4/12/2016 1:02:03,4/12/2016 1:03:03,laying,moving head and resting
8,4/12/2016 1:04:03,4/12/2016 1:05:03,laying,resting
8,4/12/2016 1:06:03,4/12/2016 1:07:03,laying,resting
8,4/12/2016 1:08:03,4/12/2016 1:09:03,laying,resting
8,4/12/2016 1:10:03,4/12/2016 1:11:03,laying,resting
8,4/12/2016 1:12:03,4/12/2016 1:13:03,laying,resting
8,4/12/2016 1:14:03,4/12/2016 1:15:03,laying,resting
8,4/12/2016 1:16:03,4/12/2016 1:17:03,laying,resting
8,4/12/2016 1:18:03,4/12/2016 1:18:27,laying,moving head and resting
8,4/12/2016 1:18:27,4/12/2016 1:19:03,adjusting,
8,4/12/2016 1:20:03,4/12/2016 1:21:03,mixed,
8,4/12/2016 1:22:03,4/12/2016 1:22:25,mixed,
8,4/12/2016 1:22:25,4/12/2016 1:23:03,walking,
8,4/12/2016 1:24:03,4/12/2016 1:25:03,walking,
8,4/12/2016 1:26:03,4/12/2016 1:27:03,walking,
8,4/12/2016 1:28:03,4/12/2016 1:28:10,walking,
8,4/12/2016 1:28:10,4/12/2016 1:28:15,mixed,
8,4/12/2016 1:28:15,4/12/2016 1:28:42,walking,
8,4/12/2016 1:28:42,4/12/2016 1:28:49,mixed,
8,4/12/2016 1:28:49,4/12/2016 1:29:03,walking,
8,4/12/2016 1:30:03,4/12/2016 1:31:03,mixed,
8,4/12/2016 1:32:03,4/12/2016 1:32:33,mixed,
8,4/12/2016 1:32:33,4/12/2016 1:32:43,standing,
8,4/12/2016 1:32:43,4/12/2016 1:32:53,mixed,
8,4/12/2016 1:32:53,4/12/2016 1:32:54,standing,
8,4/12/2016 1:32:54,4/12/2016 1:33:03,mixed,
8,4/12/2016 1:34:03,4/12/2016 1:34:22,standing,
8,4/12/2016 1:34:22,4/12/2016 1:34:36,adjusting,
8,4/12/2016 1:34:36,4/12/2016 1:34:45,walking,
8,4/12/2016 1:34:45,4/12/2016 1:34:51,running,
8,4/12/2016 1:34:51,4/12/2016 1:35:03,mixed,
8,4/12/2016 1:36:03,4/12/2016 1:37:03,sitting or laying,still hunting
8,4/12/2016 1:38:03,4/12/2016 1:38:27,laying,still hunting
8,4/12/2016 1:38:27,4/12/2016 1:39:03,mixed,
8,4/12/2016 1:40:03,4/12/2016 1:40:33,interacting,
8,4/12/2016 1:40:33,4/12/2016 1:41:03,mixed,still hunting
8,4/12/2016 1:42:03,4/12/2016 1:42:39,mixed,
8,4/12/2016 1:42:39,4/12/2016 1:42:40,head shake,
8,4/12/2016 1:42:40,4/12/2016 1:42:43,swimming,in water
8,4/12/2016 1:42:43,4/12/2016 1:42:45,head shake,
8,4/12/2016 1:42:45,4/12/2016 1:42:57,swimming,in water
8,4/12/2016 1:42:57,4/12/2016 1:43:00,interacting,
8,4/12/2016 1:43:00,4/12/2016 1:43:03,swimming,in water
8,4/12/2016 1:44:03,4/12/2016 1:44:08,swimming,in water
8,4/12/2016 1:44:08,4/12/2016 1:44:11,head shake,
8,4/12/2016 1:44:11,4/12/2016 1:44:29,swimming,in water
8,4/12/2016 1:44:29,4/12/2016 1:44:30,head shake,
8,4/12/2016 1:44:30,4/12/2016 1:45:03,interacting,in water
8,4/12/2016 1:46:03,4/12/2016 1:46:12,rolling in snow,
8,4/12/2016 1:46:12,4/12/2016 1:47:03,interacting,on ice and in water
8,4/12/2016 1:48:03,4/12/2016 1:48:05,mixed,
8,4/12/2016 1:48:05,4/12/2016 1:48:07,rolling in snow,
8,4/12/2016 1:48:07,4/12/2016 1:49:03,interacting,on ice and in water
8,4/12/2016 1:50:03,4/12/2016 1:50:18,interacting,
8,4/12/2016 1:50:18,4/12/2016 1:50:20,head shake,
8,4/12/2016 1:50:20,4/12/2016 1:51:03,interacting,in water
8,4/12/2016 1:52:03,4/12/2016 1:53:03,interacting,
8,4/12/2016 1:54:03,4/12/2016 1:54:09,interacting,
8,4/12/2016 1:54:09,4/12/2016 1:54:20,swimming,in water
8,4/12/2016 1:54:20,4/12/2016 1:54:21,head shake,
8,4/12/2016 1:54:21,4/12/2016 1:54:44,swimming,in water
8,4/12/2016 1:54:44,4/12/2016 1:54:46,head shake,
8,4/12/2016 1:54:46,4/12/2016 1:55:03,swimming,in water
8,4/12/2016 1:56:03,4/12/2016 1:56:23,swimming,in water
8,4/12/2016 1:56:23,4/12/2016 1:56:27,walking,
8,4/12/2016 1:56:27,4/12/2016 1:56:29,mixed,
8,4/12/2016 1:56:29,4/12/2016 1:56:31,head shake,
8,4/12/2016 1:56:31,4/12/2016 1:56:50,mixed,
8,4/12/2016 1:56:50,4/12/2016 1:57:03,interacting,
8,4/12/2016 1:58:03,4/12/2016 1:58:04,adjusting,
8,4/12/2016 1:58:04,4/12/2016 1:58:05,head shake,
8,4/12/2016 1:58:05,4/12/2016 1:58:06,mixed,
8,4/12/2016 1:58:06,4/12/2016 1:58:10,walking,
8,4/12/2016 1:58:10,4/12/2016 1:58:14,mixed,
8,4/12/2016 1:58:14,4/12/2016 1:58:16,walking,
8,4/12/2016 1:58:16,4/12/2016 1:58:20,mixed,
8,4/12/2016 1:58:20,4/12/2016 1:58:22,head shake,
8,4/12/2016 1:58:22,4/12/2016 1:58:23,adjusting,
8,4/12/2016 1:58:23,4/12/2016 1:58:30,rolling in snow,
8,4/12/2016 1:58:30,4/12/2016 1:59:03,interacting,
8,4/12/2016 2:00:03,4/12/2016 2:00:44,swimming,in water
8,4/12/2016 2:00:44,4/12/2016 2:00:46,head shake,
8,4/12/2016 2:00:46,4/12/2016 2:01:03,swimming,in water
8,4/12/2016 2:02:03,4/12/2016 2:02:27,swimming,in water
8,4/12/2016 2:02:27,4/12/2016 2:02:29,head shake,
8,4/12/2016 2:02:29,4/12/2016 2:02:43,swimming,in water
8,4/12/2016 2:02:43,4/12/2016 2:03:03,interacting,in water
8,4/12/2016 2:04:03,4/12/2016 2:04:34,interacting,
8,4/12/2016 2:04:34,4/12/2016 2:04:55,swimming,in water
8,4/12/2016 2:04:55,4/12/2016 2:04:57,head shake,
8,4/12/2016 2:04:57,4/12/2016 2:05:03,swimming,in water
8,4/12/2016 2:06:03,4/12/2016 2:06:14,swimming,in water
8,4/12/2016 2:06:14,4/12/2016 2:06:31,interacting,
8,4/12/2016 2:06:31,4/12/2016 2:06:32,head shake,
8,4/12/2016 2:06:32,4/12/2016 2:06:58,swimming,in water
8,4/12/2016 2:06:58,4/12/2016 2:07:00,head shake,
8,4/12/2016 2:07:00,4/12/2016 2:07:03,interacting,
8,4/12/2016 2:08:03,4/12/2016 2:08:18,interacting,in water
8,4/12/2016 2:08:18,4/12/2016 2:08:24,running,
8,4/12/2016 2:08:24,4/12/2016 2:08:25,adjusting,
8,4/12/2016 2:08:25,4/12/2016 2:08:26,head shake,
8,4/12/2016 2:08:26,4/12/2016 2:08:27,adjusting,
8,4/12/2016 2:08:27,4/12/2016 2:08:35,walking,
8,4/12/2016 2:08:35,4/12/2016 2:08:38,smelling snow,
8,4/12/2016 2:08:38,4/12/2016 2:08:42,pouncing,
8,4/12/2016 2:08:42,4/12/2016 2:08:49,mixed,
8,4/12/2016 2:08:49,4/12/2016 2:08:50,head shake,
8,4/12/2016 2:08:50,4/12/2016 2:09:03,unknown,lens obscurred by ice
8,4/12/2016 2:10:03,4/12/2016 2:10:04,head shake,
8,4/12/2016 2:10:04,4/12/2016 2:10:08,pouncing,
8,4/12/2016 2:10:08,4/12/2016 2:10:15,mixed,
8,4/12/2016 2:10:15,4/12/2016 2:10:21,pouncing,
8,4/12/2016 2:10:21,4/12/2016 2:10:41,digging,digging at lair
8,4/12/2016 2:10:41,4/12/2016 2:10:44,mixed,
8,4/12/2016 2:10:44,4/12/2016 2:10:49,rolling in snow,
8,4/12/2016 2:10:49,4/12/2016 2:10:52,mixed,
8,4/12/2016 2:10:52,4/12/2016 2:10:54,digging,digging in snow
8,4/12/2016 2:10:54,4/12/2016 2:10:55,pouncing,
8,4/12/2016 2:10:55,4/12/2016 2:11:02,digging,digging in snow
8,4/12/2016 2:11:02,4/12/2016 2:11:03,head shake,
8,4/12/2016 2:12:03,4/12/2016 2:12:53,digging,digging in snow
8,4/12/2016 2:12:53,4/12/2016 2:12:57,mixed,
8,4/12/2016 2:12:57,4/12/2016 2:12:58,pouncing,
8,4/12/2016 2:12:58,4/12/2016 2:13:00,mixed,
8,4/12/2016 2:13:00,4/12/2016 2:13:01,pouncing,
8,4/12/2016 2:13:01,4/12/2016 2:13:03,mixed,
8,4/12/2016 2:14:03,4/12/2016 2:14:05,digging,digging in snow
8,4/12/2016 2:14:05,4/12/2016 2:14:16,interacting,
8,4/12/2016 2:14:16,4/12/2016 2:14:30,mixed,
8,4/12/2016 2:14:30,4/12/2016 2:14:39,walking,
8,4/12/2016 2:14:39,4/12/2016 2:15:03,mixed,
8,4/12/2016 2:16:03,4/12/2016 2:16:07,interacting,
8,4/12/2016 2:16:07,4/12/2016 2:16:14,mixed,
8,4/12/2016 2:16:14,4/12/2016 2:16:47,interacting,
8,4/12/2016 2:16:47,4/12/2016 2:17:03,mixed,
8,4/12/2016 2:18:03,4/12/2016 2:18:06,rolling in snow,
8,4/12/2016 2:18:06,4/12/2016 2:18:15,mixed,
8,4/12/2016 2:18:15,4/12/2016 2:18:27,walking,
8,4/12/2016 2:18:27,4/12/2016 2:19:03,mixed,throws block of ice in water
8,4/12/2016 2:20:03,4/12/2016 2:20:07,mixed,
8,4/12/2016 2:20:07,4/12/2016 2:21:03,interacting,
8,4/12/2016 2:22:03,4/12/2016 2:22:04,mixed,
8,4/12/2016 2:22:04,4/12/2016 2:22:05,head shake,
8,4/12/2016 2:22:05,4/12/2016 2:22:06,mixed,
8,4/12/2016 2:22:06,4/12/2016 2:22:11,walking,
8,4/12/2016 2:22:11,4/12/2016 2:22:13,adjusting,
8,4/12/2016 2:22:13,4/12/2016 2:22:16,running,
8,4/12/2016 2:22:16,4/12/2016 2:22:21,walking,
8,4/12/2016 2:22:21,4/12/2016 2:22:23,adjusting,
8,4/12/2016 2:22:23,4/12/2016 2:22:31,rolling in snow,
8,4/12/2016 2:22:31,4/12/2016 2:22:33,adjusting,
8,4/12/2016 2:22:33,4/12/2016 2:22:44,interacting,
8,4/12/2016 2:22:44,4/12/2016 2:22:49,running,
8,4/12/2016 2:22:49,4/12/2016 2:22:51,mixed,
8,4/12/2016 2:22:51,4/12/2016 2:22:53,head shake,
8,4/12/2016 2:22:53,4/12/2016 2:23:03,mixed,
8,4/12/2016 2:24:03,4/12/2016 2:24:05,running,
8,4/12/2016 2:24:05,4/12/2016 2:24:10,mixed,
8,4/12/2016 2:24:10,4/12/2016 2:24:13,running,
8,4/12/2016 2:24:13,4/12/2016 2:24:52,mixed,
8,4/12/2016 2:24:52,4/12/2016 2:25:00,walking,
8,4/12/2016 2:25:00,4/12/2016 2:25:03,mixed,
8,4/12/2016 2:26:03,4/12/2016 2:26:15,walking,
8,4/12/2016 2:26:15,4/12/2016 2:26:22,mixed,
8,4/12/2016 2:26:22,4/12/2016 2:26:23,head shake,
8,4/12/2016 2:26:23,4/12/2016 2:26:27,rolling in snow,
8,4/12/2016 2:26:27,4/12/2016 2:26:31,mixed,
8,4/12/2016 2:26:31,4/12/2016 2:26:45,walking,
8,4/12/2016 2:26:45,4/12/2016 2:26:47,adjusting,
8,4/12/2016 2:26:47,4/12/2016 2:26:57,rolling in snow,
8,4/12/2016 2:26:57,4/12/2016 2:27:00,adjusting,
8,4/12/2016 2:27:00,4/12/2016 2:27:03,mixed,
8,4/12/2016 2:28:03,4/12/2016 2:28:15,mixed,
8,4/12/2016 2:28:15,4/12/2016 2:28:25,walking,
8,4/12/2016 2:28:25,4/12/2016 2:28:47,running,
8,4/12/2016 2:28:47,4/12/2016 2:29:03,walking,
8,4/12/2016 2:30:03,4/12/2016 2:30:09,walking,
8,4/12/2016 2:30:09,4/12/2016 2:31:03,mixed,
8,4/12/2016 2:32:03,4/12/2016 2:33:03,mixed,
8,4/12/2016 2:34:03,4/12/2016 2:34:35,mixed,
8,4/12/2016 2:34:35,4/12/2016 2:34:36,walking,
8,4/12/2016 2:34:36,4/12/2016 2:35:03,mixed,
8,4/12/2016 2:36:03,4/12/2016 2:36:43,walking,
8,4/12/2016 2:36:43,4/12/2016 2:37:03,mixed,
8,4/12/2016 2:38:03,4/12/2016 2:38:08,mixed,
8,4/12/2016 2:38:08,4/12/2016 2:39:03,interacting,
8,4/12/2016 2:40:03,4/12/2016 2:40:17,swimming,in water
8,4/12/2016 2:40:17,4/12/2016 2:40:19,head shake,
8,4/12/2016 2:40:19,4/12/2016 2:40:44,swimming,in water
8,4/12/2016 2:40:44,4/12/2016 2:40:46,head shake,
8,4/12/2016 2:40:46,4/12/2016 2:40:59,swimming,in water
8,4/12/2016 2:40:59,4/12/2016 2:41:01,head shake,
8,4/12/2016 2:41:01,4/12/2016 2:41:03,swimming,in water
8,4/12/2016 2:42:03,4/12/2016 2:42:32,swimming,in water
8,4/12/2016 2:42:32,4/12/2016 2:42:37,interacting,
8,4/12/2016 2:42:37,4/12/2016 2:42:47,swimming,in water
8,4/12/2016 2:42:47,4/12/2016 2:42:49,head shake,
8,4/12/2016 2:42:49,4/12/2016 2:43:03,swimming,in water
8,4/12/2016 2:44:03,4/12/2016 2:44:42,swimming,in water
8,4/12/2016 2:44:42,4/12/2016 2:44:50,interacting,in water
8,4/12/2016 2:44:50,4/12/2016 2:45:03,swimming,in water
8,4/12/2016 2:46:03,4/12/2016 2:46:32,mixed,
8,4/12/2016 2:46:32,4/12/2016 2:46:34,head shake,
8,4/12/2016 2:46:34,4/12/2016 2:46:43,mixed,
8,4/12/2016 2:46:43,4/12/2016 2:47:03,interacting,
8,4/12/2016 2:48:03,4/12/2016 2:48:44,interacting,
8,4/12/2016 2:48:44,4/12/2016 2:48:45,head shake,
8,4/12/2016 2:48:45,4/12/2016 2:48:46,adjusting,
8,4/12/2016 2:48:46,4/12/2016 2:49:03,interacting,
8,4/12/2016 2:50:03,4/12/2016 2:50:23,swimming,in water
8,4/12/2016 2:50:23,4/12/2016 2:50:31,swimming,in water
8,4/12/2016 2:50:31,4/12/2016 2:50:37,interacting,in water
8,4/12/2016 2:50:37,4/12/2016 2:50:38,head shake,
8,4/12/2016 2:50:38,4/12/2016 2:51:03,swimming,in water
8,4/12/2016 2:52:03,4/12/2016 2:52:13,swimming,in water
8,4/12/2016 2:52:13,4/12/2016 2:52:20,interacting,
8,4/12/2016 2:52:20,4/12/2016 2:52:22,head shake,
8,4/12/2016 2:52:22,4/12/2016 2:52:35,interacting,
8,4/12/2016 2:52:35,4/12/2016 2:52:37,head shake,
8,4/12/2016 2:52:37,4/12/2016 2:53:03,interacting,
8,4/12/2016 2:54:03,4/12/2016 2:54:13,swimming,in water
8,4/12/2016 2:54:13,4/12/2016 2:54:15,walking,
8,4/12/2016 2:54:15,4/12/2016 2:54:19,mixed,
8,4/12/2016 2:54:19,4/12/2016 2:54:21,head shake,
8,4/12/2016 2:54:21,4/12/2016 2:54:23,mixed,
8,4/12/2016 2:54:23,4/12/2016 2:54:31,running,
8,4/12/2016 2:54:31,4/12/2016 2:54:44,walking,
8,4/12/2016 2:54:44,4/12/2016 2:54:49,interacting,
8,4/12/2016 2:54:49,4/12/2016 2:54:57,swimming,in water
8,4/12/2016 2:54:57,4/12/2016 2:55:02,adjusting,
8,4/12/2016 2:55:02,4/12/2016 2:55:03,head shake,
8,4/12/2016 2:56:03,4/12/2016 2:56:40,mixed,
8,4/12/2016 2:56:40,4/12/2016 2:56:52,rolling in snow,
8,4/12/2016 2:56:52,4/12/2016 2:56:54,head shake,
8,4/12/2016 2:56:54,4/12/2016 2:56:58,mixed,
8,4/12/2016 2:56:58,4/12/2016 2:57:03,rolling in snow,
8,4/12/2016 2:58:03,4/12/2016 2:59:03,unknown,lens obscurred by ice
8,4/12/2016 3:00:03,4/12/2016 3:01:03,unknown,lens obscurred by ice
8,4/12/2016 3:02:03,4/12/2016 3:02:16,rolling in snow,
8,4/12/2016 3:02:16,4/12/2016 3:02:19,mixed,
8,4/12/2016 3:02:19,4/12/2016 3:02:21,head shake,
8,4/12/2016 3:02:21,4/12/2016 3:02:26,adjusting,
8,4/12/2016 3:02:26,4/12/2016 3:02:45,rolling in snow,
8,4/12/2016 3:02:45,4/12/2016 3:02:55,mixed,
8,4/12/2016 3:02:55,4/12/2016 3:02:57,rolling in snow,
8,4/12/2016 3:02:57,4/12/2016 3:02:58,head shake,
8,4/12/2016 3:02:58,4/12/2016 3:03:02,mixed,
8,4/12/2016 3:03:02,4/12/2016 3:03:03,rolling in snow,
8,4/12/2016 3:04:03,4/12/2016 3:04:15,walking,
8,4/12/2016 3:04:15,4/12/2016 3:04:24,mixed,
8,4/12/2016 3:04:24,4/12/2016 3:04:32,standing,moving head
8,4/12/2016 3:04:32,4/12/2016 3:04:37,adjusting,
8,4/12/2016 3:04:37,4/12/2016 3:05:01,walking,
8,4/12/2016 3:05:01,4/12/2016 3:05:03,mixed,
8,4/12/2016 3:06:03,4/12/2016 3:06:13,interacting,
8,4/12/2016 3:06:13,4/12/2016 3:06:31,walking,
8,4/12/2016 3:06:31,4/12/2016 3:06:38,mixed,
8,4/12/2016 3:06:38,4/12/2016 3:06:53,interacting,
8,4/12/2016 3:06:53,4/12/2016 3:07:03,walking,
8,4/12/2016 3:08:03,4/12/2016 3:08:08,walking,
8,4/12/2016 3:08:08,4/12/2016 3:08:09,adjusting,
8,4/12/2016 3:08:09,4/12/2016 3:08:11,head shake,
8,4/12/2016 3:08:11,4/12/2016 3:08:12,adjusting,
8,4/12/2016 3:08:12,4/12/2016 3:08:14,pouncing,
8,4/12/2016 3:08:14,4/12/2016 3:08:15,digging,digging in snow
8,4/12/2016 3:08:15,4/12/2016 3:08:19,mixed,
8,4/12/2016 3:08:19,4/12/2016 3:08:40,digging,digging in snow
8,4/12/2016 3:08:40,4/12/2016 3:08:43,pouncing,
8,4/12/2016 3:08:43,4/12/2016 3:08:52,digging,digging in snow
8,4/12/2016 3:08:52,4/12/2016 3:08:54,adjusting,
8,4/12/2016 3:08:54,4/12/2016 3:09:00,rolling in snow,
8,4/12/2016 3:09:00,4/12/2016 3:09:03,adjusting,
8,4/12/2016 3:10:03,4/12/2016 3:10:05,adjusting,
8,4/12/2016 3:10:05,4/12/2016 3:10:17,interacting,
8,4/12/2016 3:10:17,4/12/2016 3:10:25,mixed,
8,4/12/2016 3:10:25,4/12/2016 3:10:34,pouncing,
8,4/12/2016 3:10:34,4/12/2016 3:10:39,mixed,
8,4/12/2016 3:10:39,4/12/2016 3:10:42,pouncing,
8,4/12/2016 3:10:42,4/12/2016 3:10:49,mixed,
8,4/12/2016 3:10:49,4/12/2016 3:11:03,walking,
8,4/12/2016 3:12:03,4/12/2016 3:13:03,walking,
8,4/12/2016 3:14:03,4/12/2016 3:15:03,walking,
8,4/12/2016 3:16:03,4/12/2016 3:16:42,walking,
8,4/12/2016 3:16:42,4/12/2016 3:16:44,adjusting,
8,4/12/2016 3:16:44,4/12/2016 3:17:03,walking,
8,4/12/2016 3:18:03,4/12/2016 3:18:08,standing,moving head
8,4/12/2016 3:18:08,4/12/2016 3:18:29,mixed,
8,4/12/2016 3:18:29,4/12/2016 3:18:36,walking,
8,4/12/2016 3:18:36,4/12/2016 3:18:44,mixed,
8,4/12/2016 3:18:44,4/12/2016 3:18:51,walking,
8,4/12/2016 3:18:51,4/12/2016 3:18:58,mixed,
8,4/12/2016 3:18:58,4/12/2016 3:19:03,walking,
8,4/12/2016 3:20:03,4/12/2016 3:20:24,mixed,
8,4/12/2016 3:20:24,4/12/2016 3:20:56,walking,
8,4/12/2016 3:20:56,4/12/2016 3:21:03,adjusting,
8,4/12/2016 3:22:03,4/12/2016 3:22:15,walking,
8,4/12/2016 3:22:15,4/12/2016 3:22:23,mixed,
8,4/12/2016 3:22:23,4/12/2016 3:22:46,walking,
8,4/12/2016 3:22:46,4/12/2016 3:23:03,mixed,
8,4/12/2016 3:24:03,4/12/2016 3:25:03,walking,
8,4/12/2016 3:26:03,4/12/2016 3:27:03,walking,
8,4/12/2016 3:28:03,4/12/2016 3:28:23,walking,
8,4/12/2016 3:28:23,4/12/2016 3:29:01,mixed,
8,4/12/2016 3:29:01,4/12/2016 3:29:03,walking,
8,4/12/2016 3:30:03,4/12/2016 3:30:25,mixed,
8,4/12/2016 3:30:25,4/12/2016 3:30:32,walking,
8,4/12/2016 3:30:32,4/12/2016 3:30:37,mixed,
8,4/12/2016 3:30:37,4/12/2016 3:30:39,pouncing,
8,4/12/2016 3:30:39,4/12/2016 3:30:52,mixed,
8,4/12/2016 3:30:52,4/12/2016 3:30:56,digging,digging in snow
8,4/12/2016 3:30:56,4/12/2016 3:30:59,pouncing,
8,4/12/2016 3:30:59,4/12/2016 3:31:03,mixed,
8,4/12/2016 3:32:03,4/12/2016 3:32:10,mixed,
8,4/12/2016 3:32:10,4/12/2016 3:32:12,eating snow,and ice
8,4/12/2016 3:32:12,4/12/2016 3:32:17,mixed,
8,4/12/2016 3:32:17,4/12/2016 3:32:19,head shake,
8,4/12/2016 3:32:19,4/12/2016 3:32:24,mixed,
8,4/12/2016 3:32:24,4/12/2016 3:32:31,eating snow,and ice
8,4/12/2016 3:32:31,4/12/2016 3:32:34,mixed,
8,4/12/2016 3:32:34,4/12/2016 3:32:41,eating snow,and ice
8,4/12/2016 3:32:41,4/12/2016 3:32:51,mixed,
8,4/12/2016 3:32:51,4/12/2016 3:33:03,eating snow,and ice
8,4/12/2016 3:34:03,4/12/2016 3:34:12,mixed,
8,4/12/2016 3:34:12,4/12/2016 3:34:22,interacting,
8,4/12/2016 3:34:22,4/12/2016 3:34:49,mixed,
8,4/12/2016 3:34:49,4/12/2016 3:34:51,pouncing,
8,4/12/2016 3:34:51,4/12/2016 3:34:56,mixed,
8,4/12/2016 3:34:56,4/12/2016 3:34:59,pouncing,
8,4/12/2016 3:34:59,4/12/2016 3:35:03,mixed,
8,4/12/2016 3:36:03,4/12/2016 3:36:21,interacting,
8,4/12/2016 3:36:21,4/12/2016 3:36:24,mixed,
8,4/12/2016 3:36:24,4/12/2016 3:36:40,walking,
8,4/12/2016 3:36:40,4/12/2016 3:36:44,mixed,
8,4/12/2016 3:36:44,4/12/2016 3:36:53,walking,
8,4/12/2016 3:36:53,4/12/2016 3:36:57,adjusting,
8,4/12/2016 3:36:57,4/12/2016 3:37:03,walking,
8,4/12/2016 3:38:03,4/12/2016 3:38:32,mixed,
8,4/12/2016 3:38:32,4/12/2016 3:38:38,eating snow,and ice
8,4/12/2016 3:38:38,4/12/2016 3:38:47,adjusting,
